Time,Block Height,Hook Load,WOB,Torque,Flow In,Pump Pressure,RPM,ROP,Evento
2014-01-13 01:01:30,9.545535093921975,66.54815229026664,1.8395203732171965,0.6163978302268426,0.0,0.0,3.065670465797739,0.7429301457865869,Evento 8
2014-01-13 01:01:33,9.551742104344381,66.54815229926588,1.852147169912523,0.6125217844019666,0.0,0.0,3.0075172690098677,0.7431626948436539,Evento 8
2014-01-13 01:01:36,9.555701340237405,66.5481522774066,1.8738106985776848,0.6079647324394304,0.0,0.0,2.9135690781091084,0.7440807176747285,Evento 8
2014-01-13 01:01:39,9.55571887053995,66.54815227818926,1.8864375062240444,0.6033309999495053,0.0,0.0,2.824331998775242,0.7443132667317954,Evento 8
2014-01-13 01:01:42,9.554894034910179,66.54815228333773,1.8851408121990638,0.5987564372174179,0.0,0.0,2.706946632905265,0.7454088724791756,Evento 8
2014-01-13 01:01:45,9.55550138442609,66.54815228246578,1.8896115709925656,0.5943595148162796,0.0,0.0,2.5353295815256796,0.7456414215362426,Evento 8
2014-01-13 01:01:48,9.556069849295618,66.54815228134366,1.883623037713953,0.5902413236070857,0.0,0.0,2.3914289920482314,0.746995456425562,Evento 8
2014-01-13 01:01:51,9.555750281594024,66.54815228169892,1.8783155315067535,0.5864760150814063,0.0,0.0,2.3686403001081406,0.7472280054826289,Evento 8
2014-01-13 01:01:54,9.554999601450884,66.54815228192095,1.8783156596669541,0.5830458543994215,0.0,0.0,2.4797177200243956,0.7477945795489376,Evento 8
2014-01-13 01:01:57,9.553817220309616,66.54815228180749,1.8783169948146132,0.5803008574158749,0.0,0.0,2.657964922301658,0.7473675349168694,Evento 8
2014-01-13 01:02:00,9.552110946171458,66.54815228176949,1.8783157497357514,0.5779567353890205,0.0,0.0,2.8052131595806573,0.7470118579874294,Evento 8
2014-01-13 01:02:03,9.549846442971193,66.54815228180149,1.8783108357539415,0.5765959211064198,0.0,0.0,2.878850612017568,0.7465552162026434,Evento 8
2014-01-13 01:02:06,9.547023493752201,66.54815228180628,1.8783124285137132,0.5764629534419017,0.0,0.0,2.8963274414416764,0.7461868547791816,Evento 8
2014-01-13 01:02:09,9.543642353575041,66.548152281798,1.8783198714840144,0.5769625802527331,0.0,0.0,2.8911225651922132,0.7462756462373344,Evento 8
2014-01-13 01:02:12,9.539713294639558,66.54815228179797,1.8783333122794912,0.5776857616239189,0.0,0.0,2.887233258076644,0.7465081952944014,Evento 8
2014-01-13 01:02:15,9.53526369967938,66.54815228179996,1.878351703977359,0.5776975697519642,0.0,0.0,2.8903586109702837,0.746690006375381,Evento 8
2014-01-13 01:02:18,9.530334945705308,66.5481522817997,1.8783726370505,0.5769169788365347,0.0,0.0,2.895854245688852,0.7469225554324479,Evento 8
2014-01-13 01:02:21,9.524981034892406,66.54815228179925,1.8783923439098253,0.5762592849109283,0.0,0.0,2.883035372281351,0.7470874538547319,Evento 8
2014-01-13 01:02:24,9.51926950732631,66.54815228179937,1.8784057034258332,0.5758883871557943,0.0,0.0,2.8161566066734394,0.7473200029117988,Evento 8
2014-01-13 01:02:27,9.513281669663481,66.54815228179947,1.8783999524429558,0.5758286769973202,0.0,0.0,2.6690115273147828,0.7480688991559155,Evento 8
2014-01-13 01:02:30,9.507112346782511,66.54815228179942,1.878332370366234,0.5760844033925036,0.0,0.0,2.4903286621840834,0.7483014482129824,Evento 8
2014-01-13 01:02:33,9.500929405902864,66.54815228179942,1.8783728939594717,0.5766396728291535,0.0,0.0,2.3936188026325365,0.7484156086591789,Evento 8
2014-01-13 01:02:36,9.497017087743789,66.54815228179942,1.8786328678590674,0.5774403104837574,0.0,0.0,2.3882621333518954,0.7484705747999402,Evento 8
2014-01-13 01:02:39,9.496878789129806,66.54815228179942,1.8783259976149864,0.5777889133477184,0.0,0.0,2.3862224918898027,0.7486777548689635,Evento 8
2014-01-13 01:02:42,9.497565934456514,66.54815228179942,1.877401197017798,0.5771734447068065,0.0,0.0,2.409101415649761,0.7484832592939619,Evento 8
2014-01-13 01:02:45,9.49751746496078,66.54815228179942,1.8791656345836674,0.576415353271377,0.0,0.0,2.5377090064098775,0.7488003716445077,Evento 8
2014-01-13 01:02:48,9.497355085207122,66.54815228179942,1.8821137602306408,0.576423348281774,0.0,0.0,2.718463623866619,0.748627016892876,Evento 8
2014-01-13 01:02:51,9.497385374917872,66.54815228179942,1.8774460244105238,0.577656894011612,0.0,0.0,2.843048422321913,0.7457281686070811,Evento 8
2014-01-13 01:02:54,9.497421599330682,66.54815228179942,1.8619265038631774,0.5797493710486818,0.0,0.0,2.8918193201072837,0.7445691403895917,Evento 8
2014-01-13 01:02:57,9.497410167946716,66.54815228179942,1.8346935984254387,0.5818076136411974,0.0,0.0,2.895802269136211,0.7416702921037968,Evento 8
2014-01-13 01:03:00,9.497402636543418,66.54815228179942,1.79800418864411,0.5840581323172815,0.0,0.0,2.8879940402037256,0.7414123740586861,Evento 8
2014-01-13 01:03:03,9.49740624770987,66.54815228179942,1.7576186954780482,0.5862733597954459,0.0,0.0,2.885047279927439,0.7405662300270686,Evento 8
2014-01-13 01:03:06,9.497407667645005,66.54815228179942,1.7196888340718317,0.588333020553295,0.0,0.0,2.883374034172598,0.7397835084655604,Evento 8
2014-01-13 01:03:09,9.497406633273831,66.54815228179942,1.6802375997593537,0.5902281221381933,0.0,0.0,2.8809169729221047,0.7394663961150145,Evento 8
2014-01-13 01:03:12,9.497406407128807,66.54815228179942,1.6450630243203848,0.5919111991872237,0.0,0.0,2.8796532270295936,0.7380616232496078,Evento 8
2014-01-13 01:03:15,9.49740668394849,66.54815228179942,1.6258118751129271,0.5933447731837012,0.0,0.0,2.875422274741595,0.7377064574169964,Evento 8
2014-01-13 01:03:18,9.49740670693505,66.54815228179942,1.6175447118828132,0.5945013524571732,0.0,0.0,2.86831455369826,0.7374569957012337,Evento 8
2014-01-13 01:03:21,9.497406636869949,66.54815228179942,1.6078816175723312,0.5953634321834194,0.0,0.0,2.881585389446095,0.737118742527318,Evento 8
2014-01-13 01:03:24,9.497406639362612,66.54815228179942,1.5973759323161403,0.5959234943844518,0.0,0.0,2.9475912702050255,0.7362599140016787,Evento 8
2014-01-13 01:03:27,9.497406656187156,66.54815228179942,1.590277813697241,0.5959472461740167,0.0,0.0,3.0850806921352434,0.7358709228516759,Evento 8
2014-01-13 01:03:30,9.49740665365244,66.54815228179942,1.5825958886195408,0.5947867692207863,0.0,0.0,3.2686337009883024,0.7355030725250427,Evento 8
2014-01-13 01:03:33,9.497406649850912,66.54815228179942,1.571701294558513,0.5927079147413807,0.0,0.0,3.42382056484214,0.7346442439994033,Evento 8
2014-01-13 01:03:36,9.497406650901457,66.54815228179942,1.5633183970586093,0.5905931317555703,0.0,0.0,3.5234513728186356,0.7342552528494003,Evento 8
2014-01-13 01:03:39,9.497406651618922,66.54815228179942,1.5624291504204577,0.5901370466475682,0.0,0.0,3.6179421987213396,0.734119951579834,Evento 8
2014-01-13 01:03:42,9.497406651305216,66.54815228179942,1.5647350538020208,0.5918936485233162,0.0,0.0,3.7095158172608214,0.7331977005840857,Evento 8
2014-01-13 01:03:45,9.497406651528555,66.54815228179942,1.5657543394142184,0.5941037364445425,0.0,0.0,3.7396691978797527,0.732520683139426,Evento 8
2014-01-13 01:03:48,9.497406651320102,66.54815228179942,1.566884647724542,0.5956293193663427,0.0,0.0,3.734273834663404,0.7296218348536311,Evento 8
2014-01-13 01:03:51,9.49740664991787,66.54815228179942,1.5768119053117424,0.5959240144984133,0.0,0.0,3.789805611073107,0.7324144679257487,Evento 8
2014-01-13 01:03:54,9.497406651841178,66.54815228179942,1.5986514675785972,0.5953483733114797,0.0,0.0,3.8758377504566264,0.7336834284247606,Evento 8
2014-01-13 01:03:57,9.497406656832382,66.54815228179942,1.6331385952424013,0.5944107071650955,0.0,0.0,3.868558277908465,0.7364253235207909,Evento 8
2014-01-13 01:04:00,9.497406646475758,66.54815228179942,1.677888749912523,0.5931229199792103,0.0,0.0,3.7722862732313076,0.7377154248431727,Evento 8
2014-01-13 01:04:03,9.497406630640427,66.54815228179942,1.727005308839452,0.5915088710097258,0.0,0.0,3.676107836883143,0.7390266669889239,Evento 8
2014-01-13 01:04:06,9.49740668053672,66.54815228179939,1.774207032167904,0.5896089190914318,0.0,0.0,3.5697953345367255,0.7404187553603089,Evento 8
2014-01-13 01:04:09,9.497406722630949,66.54815228179942,1.8235940319314412,0.5874799226380052,0.0,0.0,3.4054065189997935,0.7412009658249886,Evento 8
